,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,zipcode,total_sqft,yr_sold,age,basement,distance_from_city,distance_from_airport
8780,2014-07-08,210000.0,3,2.0,960,9380,1.0,0.0,0,3.0,6.0,98146,10340,2014,71,0.0,13.660249731707383,5.574201646281192
8784,2014-08-01,499950.0,3,1.0,1870,4984,1.0,0.0,0,3.0,7.0,98116,6854,2014,65,1.0,5.4137585356360205,16.285917885747832
8785,2014-09-05,659000.0,3,1.5,1540,5040,2.0,0.0,0,3.0,8.0,98122,6580,2014,113,0.0,2.7847680217732136,18.92054703165758
8787,2014-06-05,492000.0,4,3.75,2810,10840,2.0,0.0,2,4.0,8.0,98045,13650,2014,26,1.0,42.08186967497137,37.68459968769486
8788,2014-08-13,715000.0,4,2.5,2450,7700,1.0,0.0,0,3.0,8.0,98040,10150,2014,62,1.0,10.012987574960082,15.892105477102854
8792,2015-04-07,630000.0,4,2.0,2480,3680,1.5,0.0,0,4.0,7.0,98116,6160,2015,104,0.0,6.109521428439079,15.463059128837589
8795,2015-04-16,1000000.0,3,3.0,2880,3750,2.0,0.0,0,3.0,9.0,98122,6630,2015,111,1.0,3.4844755998668484,19.128422121094243
8796,2014-10-16,285000.0,4,2.5,2434,4400,2.0,0.0,0,3.0,8.0,98001,6834,2014,13,0.0,35.84319144878051,17.408483939296644
8797,2015-01-14,215000.0,2,1.5,1120,1312,2.0,0.0,0,3.0,7.0,98106,2432,2015,16,1.0,8.504041632299426,11.088327584641618
8798,2015-03-06,1050000.0,4,2.5,4080,11054,2.0,0.0,0,3.0,11.0,98059,15134,2015,19,0.0,16.99968712834621,14.069736428220404
8800,2015-04-01,235000.0,3,1.0,1430,7599,1.5,0.0,0,4.0,6.0,98168,9029,2015,90,1.0,15.345294266562151,4.743534179682628
8802,2014-05-30,750000.0,3,1.75,1700,8400,1.0,0.0,0,3.0,8.0,98199,10100,2014,73,1.0,7.8218319616581935,24.82126272367164
8803,2014-11-24,800000.0,4,2.25,2510,9963,1.0,0.0,0,4.0,9.0,98005,12473,2014,53,1.0,11.910798232215225,19.479409065839842
8804,2015-01-07,580000.0,5,2.0,2600,3750,1.5,0.0,0,4.0,6.0,98105,6350,2015,106,1.0,7.308531207260956,25.06550706321566
8808,2015-02-09,465000.0,4,2.0,1470,10291,1.0,0.0,0,4.0,7.0,98008,11761,2015,57,0.0,16.254587828968464,24.9077653746179
8809,2014-05-07,568000.0,3,2.0,2350,5080,1.5,0.0,0,3.0,8.0,98118,7430,2014,91,1.0,8.280335428181157,12.353324719243954
8810,2014-11-06,1010000.0,5,2.0,2440,3080,2.0,0.0,0,4.0,8.0,98112,5520,2014,110,0.0,2.830063530109359,20.077837988906786
8811,2014-09-16,213500.0,3,1.5,1150,11571,1.0,0.0,0,3.0,7.0,98168,12721,2014,59,0.0,13.070447559939202,5.5135495194879915
8813,2014-07-03,357000.0,2,1.0,870,4600,1.0,0.0,0,4.0,7.0,98126,5470,2014,78,0.0,9.541973790453287,10.980122917047147
8814,2014-09-26,425000.0,2,2.0,1280,4095,2.0,0.0,0,4.0,8.0,98136,5375,2014,102,0.0,7.759599433042296,13.683387819104748
8817,2014-05-23,275000.0,4,1.5,1930,15531,2.0,0.0,0,3.0,7.0,98003,17461,2014,41,0.0,29.37502263102466,10.959206674694302
8818,2015-02-25,565000.0,3,2.75,3210,15939,2.0,0.0,1,3.0,10.0,98023,19149,2015,22,0.0,30.28417454023934,12.546121976095785
8821,2014-07-03,490600.0,3,2.5,3316,11447,2.0,0.0,0,3.0,9.0,98023,14763,2014,34,0.0,33.829878261755724,15.816921360489046
8822,2014-06-24,1010000.0,2,2.0,1460,9052,1.0,0.0,2,5.0,6.0,98033,10512,2014,120,0.0,12.851650147404257,27.810692164061237
8823,2014-08-27,500000.0,4,2.0,2100,12620,1.0,0.0,0,4.0,7.0,98034,14720,2014,48,0.0,17.695418094826817,32.6127918997242
8824,2014-06-25,249000.0,4,2.25,1830,6136,2.0,0.0,0,3.0,7.0,98030,7966,2014,30,0.0,29.1775589973977,12.438137393725766
8825,2014-06-03,235000.0,3,2.0,1530,8700,1.0,0.0,0,4.0,7.0,98055,10230,2014,50,0.0,19.738043679931437,7.189077768853589
8826,2015-01-21,410000.0,4,2.0,1490,13736,1.0,0.0,0,4.0,6.0,98125,15226,2015,78,0.0,12.246121392176773,29.87215226788523
8827,2014-07-01,370000.0,2,1.0,860,6050,1.0,0.0,0,3.0,7.0,98116,6910,2014,68,0.0,6.460451180234892,15.843708003127063
8828,2014-09-16,360000.0,5,2.5,2130,7111,1.0,0.0,0,3.0,7.0,98059,9241,2014,52,1.0,17.271762200282605,12.770621389287808
8830,2014-11-21,298000.0,4,2.5,2420,3825,2.0,0.0,0,3.0,8.0,98042,6245,2014,17,0.0,30.88564016709847,15.611270887404247
8831,2014-07-08,485000.0,4,2.25,1900,7200,1.0,0.0,0,3.0,8.0,98146,9100,2014,43,1.0,11.959619569628718,8.48572276748833
8832,2014-08-26,400000.0,3,1.75,1330,9143,1.0,0.0,0,3.0,7.0,98006,10473,2014,60,0.0,13.36575397509937,15.463284789388787
8833,2014-08-05,580000.0,3,2.5,2150,4604,2.0,0.0,0,3.0,8.0,98075,6754,2014,17,0.0,23.782681061983904,26.69030859547485
8834,2014-08-07,355000.0,2,2.5,1370,1140,2.0,0.0,0,3.0,8.0,98133,2510,2014,11,1.0,10.845320463406445,29.266347410932536
8835,2014-07-21,650000.0,3,2.5,2430,12997,2.0,0.0,0,3.0,9.0,98011,15427,2014,28,0.0,18.437096597541753,34.348950124303904
8836,2014-09-29,261490.0,4,1.0,1640,8467,1.0,0.0,2,4.0,6.0,98056,10107,2014,77,1.0,17.19243514941643,9.943274250811113
8837,2014-07-16,347000.0,3,1.0,1010,7200,1.0,0.0,0,3.0,7.0,98034,8210,2014,52,0.0,17.275748779874302,32.33349958708638
8838,2014-05-19,485000.0,3,1.0,1500,4100,1.5,0.0,0,3.0,7.0,98107,5600,2014,94,1.0,7.1736389860131435,25.51741139405894
8839,2014-10-22,601000.0,3,2.5,1740,1251,2.0,0.0,0,3.0,9.0,98199,2991,2014,8,1.0,5.470099371134022,23.136100911053983
8841,2014-08-29,565000.0,3,3.0,1850,12556,2.0,0.0,0,3.0,9.0,98074,14406,2014,44,0.0,21.25935686734348,27.765102982132035
8844,2014-11-05,560000.0,3,2.5,2280,12498,2.0,0.0,0,4.0,9.0,98029,14778,2014,33,0.0,24.462218174313485,25.690687371630915
8845,2015-03-25,725000.0,4,2.25,3180,9600,2.0,0.0,0,3.0,10.0,98074,12780,2015,36,0.0,21.888100365204508,28.391288625870807
8847,2014-07-22,470000.0,5,3.25,3910,7077,2.0,0.0,0,3.0,9.0,98038,10987,2014,20,1.0,34.59354382994465,21.954186935868904
8848,2015-01-09,264950.0,2,1.0,770,7434,1.0,0.0,0,3.0,6.0,98155,8204,2015,73,0.0,16.994169160758062,35.25945339809087
8849,2015-02-25,200000.0,4,1.5,1780,8000,2.0,0.0,0,4.0,6.0,98010,9780,2015,120,1.0,41.25453040918554,26.785532148968205
8851,2014-08-25,811000.0,2,2.5,2510,17986,2.0,0.0,0,3.0,9.0,98052,20496,2014,77,0.0,15.29787053232686,28.56202965350717
8852,2014-09-16,425000.0,3,3.25,1410,1350,3.0,0.0,0,3.0,8.0,98103,2760,2014,15,0.0,10.006357761077863,28.421967737563566
8856,2014-10-16,270000.0,3,2.25,2100,14027,2.0,0.0,0,3.0,8.0,98042,16127,2014,41,0.0,30.582974039592028,16.576577750458885
8857,2014-08-11,205950.0,3,1.0,1490,8239,1.0,0.0,0,4.0,6.0,98023,9729,2014,57,0.0,33.66312378689087,16.126847827439036
8858,2014-06-25,310000.0,2,1.0,870,5400,1.0,0.0,0,3.0,6.0,98126,6270,2014,70,0.0,10.204707519368531,10.084521926714514
8859,2015-03-12,350000.0,3,1.75,1260,1111,2.0,0.0,0,3.0,8.0,98029,2371,2015,17,0.0,25.644842863735924,25.096088845305413
8860,2014-06-01,843500.0,4,2.0,2630,16475,2.0,0.0,0,4.0,8.0,98004,19105,2014,67,0.0,9.357323044093281,22.58762693153017
8862,2014-06-20,279000.0,4,2.0,2200,7700,1.0,0.0,0,3.0,7.0,98058,9900,2014,41,1.0,19.7895779111391,9.419926663831312
8864,2015-01-06,392000.0,3,1.0,1230,9600,1.0,0.0,0,3.0,7.0,98118,10830,2015,68,0.0,6.84201932875252,12.460942222487034
8865,2014-09-29,455000.0,2,1.0,1030,5000,1.0,0.0,0,5.0,6.0,98107,6030,2014,103,0.0,5.985015180851773,24.32580842245094
8869,2014-05-09,280000.0,4,2.0,2190,14439,1.0,0.0,0,4.0,7.0,98001,16629,2014,43,1.0,37.692697959843905,19.28307840383635
8871,2014-06-13,585000.0,3,1.0,1870,2807,1.5,0.0,0,4.0,7.0,98107,4677,2014,93,1.0,6.81725308845725,25.23209870509341
8872,2014-09-16,269000.0,3,2.5,1730,6653,1.0,0.0,0,4.0,7.0,98042,8383,2014,30,1.0,33.3390240280312,18.626655170781213
8874,2015-04-09,287000.0,3,1.75,1940,9000,1.0,0.0,0,3.0,7.0,98055,10940,2015,55,1.0,22.02891456460102,8.507899543962905
8875,2014-08-12,183000.0,2,1.0,670,5140,1.0,0.0,0,3.0,6.0,98126,5810,2014,94,0.0,8.157447708125721,11.786378450591453
8876,2014-12-19,309000.0,3,1.0,1820,8142,1.0,0.0,0,3.0,7.0,98168,9962,2014,59,1.0,11.537224545443639,6.91351459586578
8877,2014-10-13,920000.0,4,2.5,3810,13579,2.0,0.0,0,3.0,10.0,98007,17389,2014,17,0.0,13.673834253258862,20.713478488896055
8882,2014-09-25,240000.0,4,1.75,1880,9600,1.0,0.0,0,5.0,7.0,98001,11480,2014,74,1.0,38.522044039007454,20.090150056325335
8883,2014-05-02,698000.0,4,2.25,2200,11250,1.5,0.0,0,5.0,7.0,98033,13450,2014,100,1.0,13.158098030859387,27.819500565865862
8884,2015-03-09,440000.0,3,2.0,1800,10950,1.0,0.0,0,4.0,8.0,98006,12750,2015,38,0.0,14.095302259261013,16.349756235347872
8888,2015-04-08,392500.0,3,1.0,1660,8839,1.0,0.0,0,4.0,7.0,98155,10499,2015,73,0.0,15.831811014546444,33.88827589390224
8890,2015-04-28,653000.0,3,2.25,2800,17300,1.0,0.0,0,4.0,8.0,98006,20100,2015,49,1.0,16.045053063914246,19.298164877650557
8891,2014-05-20,452000.0,4,1.0,1210,3760,1.5,0.0,0,3.0,6.0,98103,4970,2014,120,0.0,8.82447574585542,27.261571054271364
8892,2014-05-06,345000.0,4,2.5,2331,3826,2.0,0.0,0,3.0,8.0,98058,6157,2014,13,0.0,21.509588430643316,8.993486134480133
8893,2014-12-02,350000.0,4,1.75,1820,6930,1.0,0.0,2,4.0,7.0,98178,8750,2014,68,1.0,13.382707636753802,8.195908055247873
8894,2014-07-31,650000.0,4,2.5,2860,5576,2.0,0.0,0,3.0,8.0,98028,8436,2014,16,0.0,17.346918800413036,34.000879322740815
8895,2014-05-27,525000.0,5,3.0,2750,3800,1.5,0.0,0,5.0,7.0,98115,6550,2014,94,1.0,8.660123890884561,26.78954093142188
8896,2015-01-26,840000.0,5,3.0,2750,3800,1.5,0.0,0,5.0,7.0,98115,6550,2015,94,1.0,8.660123890884561,26.78954093142188
8898,2015-01-20,259950.0,4,2.0,1610,6650,1.0,0.0,0,3.0,7.0,98023,8260,2015,31,0.0,33.3275992553179,15.594416169698942
8899,2015-02-20,998000.0,5,3.5,3760,10207,2.0,0.0,0,3.0,10.0,98040,13967,2015,51,1.0,9.80120646320375,14.213696227680037
8900,2014-06-10,1070000.0,3,3.0,2940,4622,2.0,0.0,0,4.0,9.0,98105,7562,2014,32,1.0,6.986836335355426,24.517690278539817
8902,2015-03-09,190500.0,3,1.5,1110,1150,2.0,0.0,0,3.0,8.0,98144,2260,2015,13,1.0,2.7562651817648187,16.600177377931463
8904,2015-02-04,370000.0,3,1.0,1060,7419,1.0,0.0,2,4.0,6.0,98177,8479,2015,114,0.0,18.62583741870214,37.03434269493128
8906,2014-11-04,350000.0,3,1.75,1380,4590,1.0,0.0,0,2.0,7.0,98115,5970,2014,70,1.0,9.025289169764418,26.739474567825138
8907,2015-03-05,740000.0,3,1.75,1380,4590,1.0,0.0,0,2.0,7.0,98115,5970,2015,70,1.0,9.025289169764418,26.739474567825138
8912,2015-05-08,455000.0,2,1.0,910,5759,1.0,0.0,0,3.0,6.0,98125,6669,2015,69,0.0,12.522219278505755,30.227692696548804
8913,2014-07-25,275000.0,3,2.5,2497,4400,2.0,0.0,0,3.0,8.0,98001,6897,2014,13,0.0,35.85423771890047,17.41956036022964
8914,2014-07-09,305000.0,3,1.5,1800,12196,1.0,0.0,0,4.0,7.0,98023,13996,2014,54,0.0,30.569775421267728,12.709832119587615
8916,2014-10-21,366000.0,3,2.5,1320,4320,1.0,0.0,0,3.0,6.0,98106,5640,2014,102,1.0,8.416056516555058,10.475965985500162
8919,2014-06-20,950000.0,4,2.5,3360,11548,2.0,0.0,0,3.0,9.0,98033,14908,2014,32,0.0,12.530258086046354,24.987533383136835
8923,2015-01-02,273000.0,3,2.25,2160,7964,2.0,0.0,0,3.0,8.0,98042,10124,2015,29,0.0,33.62763796807797,19.36270312792384
8924,2015-03-25,284000.0,4,2.5,1830,6360,2.0,0.0,0,3.0,8.0,98031,8190,2015,26,0.0,24.075120598839835,9.562926961248015
8925,2014-08-26,399950.0,3,1.0,1470,7930,1.0,0.0,0,3.0,7.0,98177,9400,2014,70,1.0,10.653874488897248,29.071557280702894
8927,2015-04-03,315000.0,3,2.5,1790,6452,2.0,0.0,0,3.0,7.0,98038,8242,2015,16,0.0,33.220780129231066,20.61305792691921
8929,2015-03-16,290000.0,4,2.0,1630,7618,1.5,0.0,0,3.0,7.0,98198,9248,2015,53,0.0,26.95049749244185,8.716238956258657
8933,2014-07-28,399900.0,4,2.5,2710,8127,2.0,0.0,0,3.0,8.0,98038,10837,2014,26,0.0,34.14397283165112,21.509961617047743
8934,2014-06-11,852600.0,4,2.5,3320,11901,2.0,0.0,0,5.0,9.0,98006,15221,2014,43,1.0,14.437201382776056,16.240868175902115
8935,2014-08-08,235000.0,2,1.0,720,6321,1.0,0.0,0,3.0,6.0,98118,7041,2014,80,0.0,7.219156580414697,11.978602417512255
8938,2014-07-29,404763.0,3,2.5,1690,1609,2.0,0.0,0,3.0,8.0,98029,3299,2014,6,1.0,26.026710834748286,25.792874103798443
8939,2014-09-23,245000.0,3,2.5,1720,3407,2.0,0.0,0,3.0,7.0,98031,5127,2014,28,0.0,25.279321499046823,9.639819555333082
8940,2015-01-29,188000.0,3,1.5,1140,8500,1.0,0.0,0,4.0,7.0,98022,9640,2015,56,0.0,50.790244080768765,34.305943524726274
8941,2014-12-04,626100.0,4,2.5,2280,7219,2.0,0.0,0,4.0,8.0,98029,9499,2014,33,0.0,23.885180378662156,25.441631963162802
8943,2014-05-12,522000.0,4,2.25,1800,8623,1.0,0.0,0,4.0,8.0,98033,10423,2014,40,1.0,14.668570206726825,28.984611536253386
8944,2015-03-11,684000.0,4,2.5,2500,8434,2.0,0.0,0,4.0,8.0,98052,10934,2015,32,0.0,19.833523287671223,31.39381324036374
8945,2015-04-20,1070000.0,3,2.25,2950,7232,1.0,0.0,2,3.0,8.0,98136,10182,2015,37,1.0,9.797910850470256,10.942895665554781
8947,2014-09-15,350000.0,2,1.0,1280,5250,1.0,0.0,0,4.0,7.0,98126,6530,2014,78,1.0,9.659374205260454,10.749885602215572
8949,2014-09-03,420000.0,2,1.0,930,5368,1.0,0.0,0,4.0,7.0,98115,6298,2014,67,0.0,10.684383728969614,28.036418284824226
8952,2014-05-20,426000.0,4,2.5,2800,8494,2.0,0.0,0,3.0,8.0,98038,11294,2014,16,0.0,37.53403357020092,24.24634389635992
8953,2014-06-27,750000.0,4,2.25,3190,11597,2.0,0.0,0,3.0,10.0,98074,14787,2014,36,1.0,22.34737077701492,28.779232069945426
8954,2014-06-09,368000.0,3,1.75,1710,10800,1.0,0.0,0,4.0,7.0,98028,12510,2014,62,0.0,16.18171314380016,33.15659806415165
8955,2015-03-27,342000.0,3,1.0,1980,6450,1.0,0.0,0,4.0,6.0,98106,8430,2015,70,1.0,8.907242939361955,10.345967123279065
8956,2014-06-05,700000.0,3,1.75,1910,4800,1.0,0.0,0,3.0,7.0,98103,6710,2014,61,1.0,8.491824710482927,26.861446450411865
8959,2014-09-22,525000.0,4,2.25,1890,8549,1.0,0.0,0,3.0,8.0,98008,10439,2014,53,0.0,16.57180821379123,25.18348293163327
8961,2014-08-15,405000.0,3,2.0,1740,18000,1.0,0.0,0,3.0,7.0,98028,19740,2014,31,1.0,16.209422047918718,33.21246925850855
8962,2015-01-28,392800.0,3,2.0,1080,11856,1.0,0.0,0,5.0,7.0,98033,12936,2015,34,0.0,15.436033680907308,29.565029224258932
8963,2015-02-24,394999.0,3,1.5,1730,7800,1.0,0.0,0,3.0,7.0,98133,9530,2015,62,1.0,14.278791242529898,32.66211723717242
8964,2014-06-19,340000.0,3,2.5,2480,6112,2.0,0.0,0,3.0,7.0,98058,8592,2014,16,0.0,25.088879910471533,14.114571635027014
8965,2014-05-19,482500.0,3,2.25,1450,1445,2.0,0.0,0,3.0,7.0,98122,2895,2014,15,1.0,2.8077783122683315,19.4307335028496
8966,2014-09-09,812500.0,4,2.5,2750,10159,2.0,0.0,0,3.0,10.0,98006,12909,2014,29,0.0,16.67386800857364,16.665894911553302
8970,2014-10-14,540000.0,2,2.0,1640,3021,1.0,0.0,2,3.0,7.0,98107,4661,2014,61,1.0,6.66676985374829,25.07874346059907
8971,2014-10-03,275000.0,4,2.0,1720,5472,1.0,0.0,0,3.0,6.0,98118,7192,2014,97,1.0,9.37305065126684,9.650760400520975
8972,2014-08-22,780000.0,5,2.0,2880,12000,2.0,0.0,0,3.0,8.0,98144,14880,2014,99,0.0,3.8716270973738323,15.849211367358116
8973,2014-07-24,225000.0,3,1.5,1220,8345,1.5,0.0,0,3.0,7.0,98178,9565,2014,89,0.0,12.689326905519573,7.211580155040427
8974,2014-07-22,503045.0,3,3.0,1560,2250,2.0,0.0,0,3.0,9.0,98103,3810,2014,11,0.0,9.434472260688187,27.808951067966298
8975,2014-09-12,249000.0,2,2.0,1090,1357,2.0,0.0,0,3.0,7.0,98028,2447,2014,30,0.0,17.455084541930532,34.61437455533821
8976,2014-07-10,569950.0,4,1.0,1140,5940,1.0,0.0,2,3.0,7.0,98103,7080,2014,104,0.0,8.06816492975023,26.51254173729045
8977,2015-01-26,450000.0,2,2.25,1040,1377,2.0,0.0,0,3.0,8.0,98105,2417,2015,17,0.0,7.994937715000288,25.13333769550241
8978,2014-06-03,1100000.0,4,2.0,2580,6000,1.0,0.0,0,5.0,9.0,98199,8580,2014,70,1.0,7.564483305820974,24.56121599379871
8981,2015-04-29,555000.0,3,1.75,1270,9170,1.0,0.0,0,3.0,7.0,98052,10440,2015,51,0.0,15.444261884292708,27.64556594493283
8983,2014-08-08,590000.0,3,2.5,2210,8622,2.0,0.0,0,3.0,8.0,98029,10832,2014,32,0.0,23.96663865863611,25.47905879554631
8985,2015-05-12,205000.0,3,1.5,1420,5000,1.0,0.0,0,3.0,7.0,98198,6420,2015,33,0.0,20.985449736040366,3.4436058025594547
8989,2014-07-07,320000.0,3,1.0,1120,10576,1.0,0.0,0,4.0,7.0,98077,11696,2014,51,0.0,25.760089285549466,38.90138369051764
8990,2014-07-23,552500.0,3,2.25,2700,4025,2.0,0.0,0,4.0,8.0,98122,6725,2014,113,1.0,3.0850204498632943,18.217362205405074
8991,2014-11-19,1050000.0,3,3.0,3490,4500,2.5,0.0,0,3.0,9.0,98102,7990,2014,96,1.0,3.645713099695824,21.812604305747705
8994,2014-06-02,985000.0,3,1.75,1670,5400,2.0,0.0,0,5.0,8.0,98112,7070,2014,108,0.0,4.866353181401816,21.316551942108447
8995,2014-06-23,375000.0,4,2.5,1870,7471,2.0,0.0,0,3.0,8.0,98055,9341,2014,30,0.0,21.956384919357323,7.463538432106361
8996,2015-04-22,431000.0,2,1.5,1300,4000,1.5,0.0,0,4.0,6.0,98144,5300,2015,120,0.0,3.014001132940985,16.68595358334222
8997,2014-09-09,463000.0,3,2.5,2190,17108,2.0,0.0,0,3.0,8.0,98019,19298,2014,29,0.0,31.009500437915314,40.849187242940474
8998,2014-10-06,350000.0,3,1.75,1320,10500,1.0,0.0,0,3.0,7.0,98034,11820,2014,54,0.0,15.514318068043215,31.972451048174204
8999,2015-04-14,485000.0,3,1.0,1250,7200,1.0,0.0,0,3.0,7.0,98008,8450,2015,56,0.0,16.37698337174497,25.19098755762058
9000,2014-09-29,355000.0,4,1.75,2040,15000,1.0,0.0,0,4.0,7.0,98092,17040,2014,53,0.0,34.81629424622205,17.02359136410277
9001,2015-03-27,603500.0,3,1.75,2140,7280,1.0,0.0,0,3.0,7.0,98117,9420,2015,110,1.0,10.61659584279359,28.97656618733254
9002,2014-08-19,860000.0,5,1.75,2510,6000,1.5,0.0,0,5.0,8.0,98144,8510,2014,100,1.0,4.504918979283919,15.1585880837246
9003,2015-03-06,259875.0,5,2.5,2200,6250,2.0,0.0,0,3.0,7.0,98038,8450,2015,24,0.0,35.64959238981915,22.737097612135784
9004,2014-07-16,685000.0,4,2.5,2170,8680,1.0,0.0,0,3.0,7.0,98004,10850,2014,61,1.0,10.726182802692117,20.021807070893708
9006,2015-03-01,490000.0,3,1.0,1180,2250,1.5,0.0,0,3.0,7.0,98117,3430,2015,118,0.0,8.373984943105308,26.648386508439653
9007,2015-01-26,229000.0,3,2.0,1540,6000,1.0,0.0,0,4.0,6.0,98155,7540,2015,67,0.0,14.509815063081684,32.634789006952296
9008,2015-05-05,430000.0,3,2.0,1540,6000,1.0,0.0,0,4.0,6.0,98155,7540,2015,67,0.0,14.509815063081684,32.634789006952296
9009,2014-08-18,580000.0,5,2.5,3110,15783,1.0,0.0,0,3.0,8.0,98052,18893,2014,46,1.0,17.562727014781007,25.532171366626624
9010,2014-11-13,510000.0,3,1.75,1370,6700,1.0,0.0,0,3.0,8.0,98117,8070,2014,80,0.0,10.221340165380132,28.657787992789597
9012,2014-09-16,440000.0,3,2.25,1760,1800,2.0,0.0,0,3.0,7.0,98199,3560,2014,37,1.0,7.081151955183646,24.806536620649542
9013,2015-04-28,479950.0,3,2.5,2810,4984,1.0,0.0,0,3.0,9.0,98055,7794,2015,14,1.0,20.331245695663323,6.969466355725807
9017,2015-02-10,565000.0,3,2.5,2700,6037,2.0,0.0,0,3.0,8.0,98065,8737,2015,16,0.0,35.08288608715431,33.413510319667324
9019,2015-01-23,625000.0,3,1.75,1780,4500,1.0,0.0,0,4.0,7.0,98117,6280,2015,98,1.0,8.539266836538236,26.958429975907734
9020,2014-09-12,349950.0,3,2.5,2240,7565,2.0,0.0,0,3.0,8.0,98003,9805,2014,21,0.0,28.95235847697079,10.56211386754161
9021,2014-06-17,415000.0,4,2.0,1610,9600,1.0,0.0,0,5.0,7.0,98056,11210,2014,53,0.0,13.968465163274717,13.175124007741669
9022,2014-11-05,435000.0,2,2.0,1440,1170,2.0,0.0,0,3.0,9.0,98116,2610,2014,16,1.0,6.586021809724161,14.294101585803178
9024,2014-05-12,770000.0,3,1.75,1720,5000,1.0,0.0,0,3.0,9.0,98122,6720,2014,66,0.0,3.489842765268989,19.150623840029983
9025,2015-01-06,340000.0,3,1.75,1740,10800,1.0,0.0,0,3.0,7.0,98133,12540,2015,61,0.0,18.228253122375683,36.653040587016875
9026,2015-03-12,965000.0,5,2.75,3280,12673,1.0,0.0,0,4.0,9.0,98006,15953,2015,39,1.0,15.558567109892474,16.660621972629087
9031,2014-06-25,265950.0,3,1.5,1150,8450,1.0,0.0,0,4.0,6.0,98178,9600,2014,69,0.0,15.287992913122446,7.991821906250185
9032,2014-10-07,258000.0,3,1.75,2090,7461,1.0,0.0,0,3.0,6.0,98030,9551,2014,34,1.0,28.129698337379278,11.574520407095282
9033,2014-12-02,505500.0,3,2.5,1300,1187,3.0,0.0,0,3.0,8.0,98107,2487,2014,15,0.0,8.095683206807177,26.08432993683847
9034,2014-05-06,455000.0,5,2.5,2240,7770,1.0,0.0,0,3.0,7.0,98034,10010,2014,42,1.0,17.471917443035785,32.223197619577114
9039,2015-04-05,450000.0,4,2.5,1900,9240,1.0,0.0,0,3.0,7.0,98007,11140,2015,58,0.0,14.876877232176577,22.866633675328092
9040,2014-12-18,952000.0,3,3.5,2760,4500,2.0,0.0,0,3.0,9.0,98119,7260,2014,16,1.0,5.699949441240976,23.85523837185024
9041,2014-07-23,625000.0,4,2.0,1410,4480,1.5,0.0,0,3.0,8.0,98109,5890,2014,93,0.0,3.451863194653656,21.895887557068196
9042,2015-03-12,226800.0,2,1.0,1240,11393,1.0,0.0,0,4.0,7.0,98030,12633,2015,60,0.0,27.999592014320783,10.72178869230612
9046,2014-09-19,285000.0,5,3.0,2110,5260,2.0,0.0,0,3.0,7.0,98118,7370,2014,18,1.0,8.462381678298803,11.481012939563227
9048,2015-05-05,254000.0,3,1.0,1270,16800,1.0,0.0,0,4.0,7.0,98188,18070,2015,63,0.0,17.047187255397592,2.6495991664226066
9050,2014-06-26,354950.0,4,2.75,2530,7350,1.0,0.0,0,5.0,8.0,98023,9880,2014,43,1.0,32.91292201154556,15.494638318735195
9051,2014-06-12,706000.0,3,2.75,1900,6400,1.0,0.0,0,5.0,7.0,98105,8300,2014,78,1.0,7.964946196824787,25.179099075826514
9052,2014-05-05,499000.0,4,2.5,2910,6479,2.0,0.0,0,3.0,7.0,98065,9389,2014,14,0.0,34.43329381486355,32.935840279739146
9059,2014-06-09,255000.0,2,1.0,1200,9000,1.0,0.0,2,5.0,6.0,98198,10200,2014,103,0.0,22.700461267055797,4.688744339391935
9060,2014-12-31,565000.0,5,2.25,2130,4360,1.0,0.0,2,3.0,8.0,98199,6490,2014,61,1.0,7.188630059847542,24.902208655175126
9063,2014-05-07,581000.0,4,2.0,2510,13695,1.0,0.0,0,4.0,7.0,98033,16205,2014,59,1.0,15.848348276186023,30.115341075787818
9065,2014-12-29,220000.0,3,1.0,1230,9720,1.0,0.0,0,5.0,7.0,98042,10950,2014,51,0.0,34.60232152444503,17.902806197006154
9070,2014-08-05,413565.0,3,2.5,1690,1613,2.0,0.0,0,3.0,8.0,98029,3303,2014,6,1.0,26.018702036620024,25.80842495534827
9071,2014-06-12,363000.0,3,3.25,1651,1779,2.0,0.0,0,3.0,8.0,98133,3430,2014,12,1.0,11.09628162275103,29.530713723811264
9073,2014-09-10,473000.0,2,1.75,1510,4555,1.0,0.0,0,3.0,8.0,98053,6065,2014,15,0.0,25.611135416304304,36.22483940797266
9074,2015-04-21,585888.0,3,2.0,1490,7431,1.0,0.0,0,4.0,7.0,98052,8921,2015,54,0.0,14.666636212924285,27.22649721212335
9079,2014-07-17,220000.0,3,2.25,1400,7205,1.0,0.0,0,3.0,7.0,98030,8605,2014,35,1.0,31.46233796153264,14.646540121322314
9080,2014-05-06,610000.0,4,3.0,2450,10117,1.0,0.0,0,5.0,8.0,98006,12567,2014,53,1.0,15.819999480184844,18.91534047314191
9083,2014-10-23,436000.0,2,1.0,1240,8100,1.5,0.0,2,3.0,7.0,98125,9340,2014,95,0.0,14.287572802248386,32.13746779836639
9086,2014-05-15,204700.0,4,2.0,1670,9987,1.0,0.0,0,3.0,7.0,98001,11657,2014,53,0.0,29.963792907082205,11.51676294154932
9089,2015-04-30,535000.0,3,2.5,2390,6263,2.0,0.0,0,3.0,9.0,98028,8653,2015,17,0.0,15.839019754006447,32.95639905063214
