,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,view,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Age_of_House,Years_last_renovation,basement,distance_from_seattle,distance_from_bellevue,distance_from_a_city,distance_from_airport
11513,4077800247,2014-06-10,429950.0,3,1.5,2010,9480,0.0,0.0,1570,440.0,1951,1951,98125,47.7102,-122.281,1920,8791,69,69,True,12.0575809042437,12.617111261972875,12.0575809042437,29.672399256704367
11514,3629860160,2014-10-28,825000.0,3,2.5,3760,5260,0.0,0.0,3230,530.0,2002,2002,98029,47.5489,-122.007,3080,5312,18,18,True,25.462228531329508,16.045238209166225,16.045238209166225,25.02991237669306
11515,2877102180,2014-08-29,505000.0,2,1.0,1020,5000,0.0,0.0,1020,0.0,1916,1916,98117,47.6781,-122.363,1480,5000,104,104,False,8.06238557172259,14.294377588215967,8.06238557172259,26.46760796131143
11516,7203101610,2014-05-12,265000.0,2,1.0,1290,2828,0.0,0.0,1290,0.0,2008,2008,98053,47.6968,-122.025,1290,2628,12,12,False,25.227506508588615,16.28370637890405,16.28370637890405,34.96091395691652
11517,3342100685,2014-06-25,283000.0,3,1.0,890,8400,0.0,0.0,890,0.0,1954,1954,98056,47.5168,-122.204,1850,5565,66,66,False,14.123725969166,10.401852497138641,10.401852497138641,10.957217312277857
11518,3575301550,2015-04-07,560000.0,3,2.75,1620,7500,0.0,0.0,1140,480.0,1979,1979,98074,47.6175,-122.065,1900,7500,41,41,True,20.266626472211517,10.19452135400268,10.19452135400268,26.24840505350566
11520,6071000030,2014-07-22,610000.0,5,2.75,2930,31411,0.0,0.0,1520,1410.0,1975,1975,98006,47.5576,-122.186,3070,12378,45,45,True,12.5059887497028,5.967231554680618,5.967231554680618,15.363316034003795
11521,4099100260,2014-09-03,589000.0,3,2.5,2940,4799,0.0,0.0,1710,1230.0,1996,1996,98033,47.6681,-122.184,2540,4616,24,24,True,13.1416958356815,6.534763398712141,6.534763398712141,26.467746108341483
11522,3365900520,2014-06-18,192500.0,3,1.0,1080,8580,0.0,0.0,1080,0.0,1900,1900,98168,47.4716,-122.262,1800,12672,120,120,False,16.122033193142812,16.093236053805892,16.093236053805892,4.312548511997861
11524,7977200055,2015-02-13,550000.0,3,1.0,1010,6120,0.0,0.0,860,150.0,1940,1940,98115,47.6861,-122.296,1930,6120,80,80,True,9.159455877020001,11.03319515020839,9.159455877020001,26.957180541935955
11525,7589700106,2014-10-14,460000.0,2,1.5,1790,3760,0.0,0.0,1280,510.0,1928,1928,98117,47.6871,-122.37299999999999,1540,5080,92,92,True,9.233671236085625,15.463243615441055,9.233671236085625,27.588526089220178
11526,9324300030,2014-07-03,264500.0,4,2.25,2060,11385,0.0,0.0,1200,860.0,1962,1962,98023,47.31399999999999,-122.363,2110,11385,58,58,True,32.739077564666836,35.120356610796364,32.739077564666836,15.117706032213215
11527,5347200070,2015-04-27,339000.0,3,1.0,1150,2496,0.0,0.0,1010,140.0,1947,1947,98126,47.5194,-122.376,1340,1203,73,73,True,10.31216174536095,16.584109799905303,10.31216174536095,10.110591968927038
11528,2771600550,2014-11-12,950000.0,4,3.5,4030,4200,0.0,0.0,4030,0.0,1992,1992,98199,47.6416,-122.38600000000001,2130,5000,28,28,False,5.3315418303046505,14.306854667582549,5.3315418303046505,22.900085170926776
11529,5456000135,2014-08-22,677500.0,3,1.75,2020,9718,0.0,0.0,2020,0.0,1956,1956,98040,47.574,-122.21,2370,8604,64,64,False,10.113459533605528,4.102457917578099,4.102457917578099,16.046531347714918
11530,629811360,2014-12-05,690000.0,4,2.5,2740,8120,0.0,0.0,2740,0.0,1999,1999,98074,47.6123,-122.006,2780,8344,21,21,False,24.664912356314094,14.585846444800772,14.585846444800772,29.0487700954188
11531,1354600160,2014-05-09,312000.0,4,2.25,1930,7452,0.0,0.0,1430,500.0,1984,1984,98031,47.4098,-122.189,1714,7200,36,36,True,24.60772773807685,22.306476337874305,22.306476337874305,9.262734217102553
11532,8566100160,2014-10-22,840000.0,5,1.75,2500,11617,0.0,0.0,1560,940.0,1966,1966,98040,47.5361,-122.21700000000001,3370,11617,54,54,True,11.930928279783004,8.344383276686184,8.344383276686184,12.09108220418419
11533,5104520550,2014-07-01,357500.0,3,3.5,2080,5100,0.0,0.0,2080,0.0,2004,2004,98038,47.35,-122.005,2080,5100,16,16,False,37.907304146272125,32.45266893958737,32.45266893958737,24.6178835970706
11534,2819100140,2015-04-27,675000.0,3,1.5,1460,6480,0.0,2.0,980,480.0,1940,1940,98117,47.6962,-122.397,2180,6912,80,80,True,10.837908820839404,17.51926083437673,10.837908820839404,28.971876052464925
11535,7298020140,2014-10-21,515000.0,3,2.75,3290,11441,0.0,0.0,3290,0.0,1988,1988,98023,47.3052,-122.34,2600,12070,32,32,False,33.65208831879952,35.49181148161282,33.65208831879952,15.642130214027294
11536,8929000140,2014-06-23,491234.0,4,2.5,1540,1860,0.0,0.0,1540,0.0,2014,2014,98029,47.5521,-121.999,1210,1090,6,6,False,25.95392409597353,16.44614765947345,16.44614765947345,25.72653722774871
11539,1938000140,2015-04-28,810000.0,4,2.0,2920,10424,0.0,0.0,1520,1400.0,1964,1964,98005,47.5876,-122.17200000000001,2360,10696,56,56,True,12.435569827606548,3.320287518463505,3.320287518463505,18.733763991272976
11540,4331000400,2015-02-20,252000.0,3,1.5,1150,13200,0.0,0.0,1150,0.0,1956,1956,98166,47.4752,-122.345,1220,13066,64,64,False,14.777280972664048,18.51645198388114,14.777280972664048,4.793429382081216
11541,4031700030,2015-04-10,299999.0,3,2.5,2380,9719,0.0,0.0,2380,0.0,2001,2001,98001,47.2932,-122.28299999999999,2830,11505,19,19,False,35.20257912384412,35.78518730679586,35.20257912384412,16.766133248343973
11542,1722800860,2015-03-09,400000.0,3,2.75,2220,5000,0.0,0.0,2220,0.0,1993,1993,98108,47.5515,-122.324,960,5000,27,27,False,6.335557359086913,11.325416279075236,6.335557359086913,12.113094524319258
11543,2491200955,2014-12-29,530000.0,5,2.0,3020,6000,0.0,0.0,1860,1160.0,1925,1925,98126,47.5207,-122.37799999999999,1380,6000,95,95,True,10.220422993100598,16.61606353182887,10.220422993100598,10.31403521629298
11544,2013802030,2014-09-11,357000.0,3,2.0,2460,53882,1.0,4.0,2460,0.0,1955,1955,98198,47.3811,-122.325,2660,32625,65,65,False,25.227285033033024,27.13459811601726,25.227285033033024,7.157866284619369
11545,1923300135,2015-03-10,365000.0,3,1.75,1820,5555,0.0,0.0,1030,790.0,1939,1939,98103,47.6867,-122.352,1420,4000,81,81,True,8.834443193941661,14.151555377496381,8.834443193941661,27.282893035123504
11546,2391600335,2015-02-03,804000.0,4,2.5,2620,5060,0.0,0.0,2620,0.0,2005,2005,98116,47.5634,-122.39399999999999,900,5060,15,15,False,6.635003090983932,15.401500724431012,6.635003090983932,15.014770034974077
11547,2425039017,2014-09-04,808250.0,3,2.0,1750,2640,0.0,0.0,1010,740.0,1914,2005,98119,47.6419,-122.368,1750,4560,106,15,True,4.49749681889131,13.012004034681755,4.49749681889131,22.59690405102924
11548,6752600320,2015-05-14,360000.0,4,2.5,2020,7289,0.0,0.0,2020,0.0,1994,1994,98031,47.401,-122.171,2090,7259,26,26,False,26.097407705510665,23.37355370237935,23.37355370237935,10.902256149334312
11549,193300140,2014-10-23,240000.0,3,1.75,1240,10956,0.0,0.0,1240,0.0,1987,1987,98042,47.3705,-122.15,1240,8137,33,33,False,29.832070694197853,26.926693193140526,26.926693193140526,13.999475884929812
11550,5651010320,2014-07-22,335000.0,2,2.0,1380,5840,0.0,0.0,1380,0.0,1988,1988,98011,47.7732,-122.17200000000001,1810,5035,32,32,False,22.04371525888175,18.220311323380937,18.220311323380937,37.89889528261385
11551,243000045,2014-08-29,380000.0,3,1.75,1920,8775,0.0,0.0,1920,0.0,1953,1953,98166,47.4544,-122.351,1560,8100,67,67,False,17.11154823947918,20.679511577037488,17.11154823947918,3.899121441170011
11552,1558100398,2014-05-15,350000.0,3,1.75,1680,250470,0.0,0.0,1070,610.0,1940,1940,98019,47.7624,-121.93,1680,360000,80,80,True,34.82897396608666,26.370435447178057,26.370435447178057,45.06606580508543
11554,9567800140,2015-03-25,310000.0,3,1.0,1240,7194,0.0,0.0,1090,150.0,1936,1936,98011,47.7636,-122.20200000000001,2090,8514,84,84,True,19.954294425342777,17.02710020490281,17.02710020490281,36.341441437069335
11555,4046500140,2015-02-09,315000.0,3,1.75,1410,15134,0.0,0.0,1410,0.0,1980,1980,98014,47.6931,-121.921,1770,15337,40,40,False,32.414012185836725,22.865130716669626,22.865130716669626,39.79468087954463
11556,2115510160,2014-12-08,258950.0,3,1.75,1440,8050,0.0,0.0,1440,0.0,1985,1985,98023,47.3187,-122.39,1790,7488,35,35,False,32.41278204936805,35.39605925576398,32.41278204936805,15.38375743386688
11558,3888100117,2014-11-10,510000.0,5,1.5,1550,9750,0.0,0.0,1550,0.0,1966,1966,98033,47.6811,-122.169,1970,9750,54,54,False,14.857058233896716,8.208994161297467,8.208994161297467,28.210261737785906
11559,1775900140,2014-07-09,400000.0,3,2.0,1760,6875,0.0,0.0,1760,0.0,1967,1967,98072,47.74,-122.09299999999999,1670,13650,53,53,False,23.312429160555812,16.50436498651024,16.50436498651024,36.46652632234829
11561,6840701160,2014-10-29,680000.0,5,2.0,2140,5000,0.0,0.0,2020,120.0,1913,1913,98122,47.6044,-122.29899999999999,1810,4400,107,107,True,2.7393242852796518,7.396458319357841,2.7393242852796518,17.876032635880684
11562,1336800240,2014-05-08,1750000.0,6,3.0,3510,5760,0.0,0.0,3510,0.0,1906,1906,98112,47.6263,-122.31200000000001,3450,5760,114,114,False,2.6722934112750063,8.52443989703346,2.6722934112750063,20.323372871454122
11563,3830200140,2014-08-04,335000.0,3,1.75,2010,9417,0.0,0.0,1500,510.0,1967,1967,98030,47.37300000000001,-122.185,1200,8250,53,53,True,28.446106127476433,26.40490526835209,26.40490526835209,11.765644994176066
11564,2473510260,2014-06-23,460000.0,5,2.5,3390,9760,0.0,0.0,1750,0.0,1978,1978,98058,47.4462,-122.137,2360,9600,42,42,False,23.33326943992263,18.85955232803348,18.85955232803348,12.378266561210896
11565,5056500260,2014-05-02,440000.0,4,2.25,2160,8119,0.0,0.0,1080,1080.0,1966,1966,98006,47.5443,-122.177,1850,9000,54,54,True,13.810145470746,7.554380562405632,7.554380562405632,14.593287132853096
11566,8682280260,2015-03-26,412250.0,2,2.0,1300,2983,0.0,0.0,1300,0.0,2006,2006,98053,47.703,-122.015,1510,3876,14,14,False,26.186827592480423,17.294269681380694,17.294269681380694,35.96011352296564
11567,7338000800,2014-11-20,185000.0,3,1.5,1280,4031,0.0,0.0,1280,0.0,1985,1985,98002,47.3342,-122.215,1150,4500,35,35,False,31.73814553857672,30.709165847906036,30.709165847906036,13.789675533955021
11568,3260701160,2015-04-07,286500.0,3,2.0,1840,8140,0.0,0.0,1040,800.0,1975,1975,98003,47.3106,-122.325,1600,6720,45,45,True,33.058879800644256,34.59759760718627,33.058879800644256,14.877682708017558
11569,3793500510,2015-05-02,422000.0,4,2.5,3200,6691,0.0,0.0,3200,0.0,2002,2002,98038,47.367,-122.031,2610,6510,18,18,False,35.19949817347915,29.896328895320472,29.896328895320472,22.06209901968396
11570,9485950340,2015-03-19,408000.0,3,2.25,2800,35362,0.0,0.0,2800,0.0,1985,1985,98042,47.3507,-122.089,2800,37058,35,35,False,34.05034702754997,30.050893629244463,30.050893629244463,19.035319056640894
11571,2011400662,2014-10-27,306500.0,2,1.0,1390,19988,0.0,2.0,1390,0.0,1949,1949,98198,47.3985,-122.321,2580,10490,71,71,False,23.306433807179264,25.218093757103084,23.306433807179264,5.212693680800198
11572,6699940320,2015-04-13,359900.0,4,2.5,2600,5188,0.0,0.0,2600,0.0,2005,2005,98038,47.3451,-122.04,2610,5188,15,15,False,36.675246013147444,31.853516660621892,31.853516660621892,22.519362780438637
11573,6134500070,2014-07-09,560000.0,3,2.5,1960,6058,0.0,0.0,1960,0.0,2002,2002,98053,47.6319,-122.007,2480,6656,18,18,False,24.723695571847703,14.702473846169012,14.702473846169012,30.442691181924467
11575,8807810890,2014-11-05,385000.0,3,1.0,1250,21303,0.0,0.0,1250,0.0,1970,1970,98053,47.6625,-122.059,1250,17920,50,50,False,21.54794831472249,12.086835566310986,12.086835566310986,30.38455766520829
11576,6453300055,2014-10-07,188000.0,1,1.0,550,16345,0.0,0.0,550,0.0,1945,1945,98106,47.5181,-122.339,1100,9240,75,75,False,9.995725366646225,14.585278431980301,9.995725366646225,8.74659531079933
11577,1118001820,2014-06-15,1140000.0,4,3.25,2500,5801,0.0,0.0,1960,540.0,1926,1926,98112,47.632,-122.29,3670,7350,94,94,True,4.307080636616445,7.108874016381568,4.307080636616445,20.96022999001819
11579,629000510,2014-07-30,1190000.0,4,2.75,3020,8622,0.0,0.0,3020,0.0,1976,2003,98004,47.5866,-122.20100000000001,3060,14303,44,17,False,10.33165986153124,2.6424444860298064,2.6424444860298064,17.60074322528499
11580,2028701000,2014-05-29,635200.0,4,1.75,1640,4240,0.0,0.0,920,720.0,1921,1921,98117,47.6766,-122.368,1300,4240,99,99,True,8.008363241792882,14.528989557023786,8.008363241792882,26.371637750788423
11581,7147400045,2015-04-28,355000.0,3,1.75,1870,8250,0.0,0.0,1870,0.0,1956,1979,98188,47.445,-122.285,1350,8714,64,41,False,18.501835848664584,19.43636866190317,18.501835848664584,1.2623849324647
11582,3180100023,2015-01-30,544000.0,3,2.5,1760,1755,0.0,0.0,1760,0.0,1998,1998,98105,47.6688,-122.279,1700,1721,22,22,False,7.95717738972587,8.748752949623551,7.95717738972587,25.088989983408407
11583,1032000079,2015-04-22,402000.0,3,1.5,1320,3145,0.0,0.0,1320,0.0,1998,1998,98144,47.5909,-122.29700000000001,1320,3002,22,22,False,3.4344947116451854,7.5352221741179894,3.4344947116451854,16.37846278868468
11585,5547500070,2014-07-24,216000.0,3,1.75,1580,9705,0.0,0.0,1580,0.0,1977,1977,98042,47.3819,-122.09,1580,9942,43,43,False,31.14800934480181,26.71485155958135,26.71485155958135,17.328284744259143
11586,7237501040,2014-06-17,1200000.0,4,3.5,4170,9748,0.0,0.0,4170,0.0,2004,2004,98059,47.528,-122.132,4560,10589,16,16,False,17.638084009543515,10.503014095810768,10.503014095810768,15.824043433684418
11587,7284900030,2014-05-22,850000.0,4,3.25,3090,6744,0.0,4.0,3090,0.0,1923,2015,98177,47.768,-122.38799999999999,2020,6656,97,5,False,18.212567893846273,22.431101568166078,18.212567893846273,36.6307160867767
11588,3277801646,2014-05-16,238000.0,3,2.0,1020,1204,0.0,0.0,720,300.0,2004,2004,98126,47.5445,-122.376,1360,1506,16,16,True,7.693115827639314,15.044325230625969,7.693115827639314,12.530427900602522
11590,2436200200,2014-07-01,1110000.0,5,3.25,3350,4000,0.0,0.0,2510,840.0,1997,1997,98105,47.6645,-122.291,1620,4000,23,23,True,7.095069972936123,9.05064993095569,7.095069972936123,24.56654803996042
11591,2716600273,2014-05-28,820000.0,3,2.5,2510,5503,0.0,2.0,2510,0.0,1995,1995,98136,47.5419,-122.383,1790,6099,25,25,False,8.17524330605261,15.64364670734422,8.17524330605261,12.520301932159546
11592,1795700030,2014-12-01,355000.0,3,2.5,1880,5290,0.0,0.0,1250,630.0,1974,1974,98108,47.5401,-122.3,2030,5092,46,46,True,7.994097245699635,10.790478391974798,7.994097245699635,10.730297295111356
11593,9421500160,2015-03-03,495000.0,4,1.5,1810,7998,0.0,0.0,1210,600.0,1960,1960,98125,47.726000000000006,-122.29700000000001,1830,7763,60,60,True,13.418826315673542,14.732416617225235,13.418826315673542,31.389675317122936
11594,4139910030,2015-03-02,1300000.0,5,2.5,4170,33310,0.0,0.0,4170,0.0,1991,1991,98006,47.5455,-122.126,4670,37960,29,29,False,17.150145006137684,9.12772091019269,9.12772091019269,17.387061958433776
11595,3080000030,2014-05-05,398750.0,3,2.5,2230,4000,0.0,0.0,2230,0.0,1954,1954,98144,47.5801,-122.306,1310,4000,66,66,False,3.794608047792289,8.580086721043628,3.794608047792289,15.178076404106447
11596,2568200070,2014-07-16,835000.0,4,2.5,3650,7784,0.0,0.0,3650,0.0,2006,2006,98052,47.7066,-122.101,3150,6442,14,14,False,20.669553631615962,13.038148872737729,13.038148872737729,32.875401864241645
11598,9187200045,2015-05-04,625000.0,4,1.5,2120,5000,0.0,0.0,2120,0.0,1900,1900,98122,47.6024,-122.296,1830,5000,120,120,False,3.000123369837773,7.1967538918725955,3.000123369837773,17.657776010803964
11599,8078450340,2015-02-11,550000.0,4,2.5,2090,6926,0.0,0.0,2090,0.0,1990,1990,98074,47.6339,-122.022,2000,7151,30,30,False,23.632527434778567,13.635744840730812,13.635744840730812,29.792763795935798
11600,9297301535,2014-05-29,540000.0,3,1.5,2600,5085,0.0,0.0,1400,1200.0,1940,1940,98126,47.5659,-122.376,1320,4000,80,80,True,5.591693995000761,14.03916087726695,5.591693995000761,14.69731956870267
11601,6431000196,2014-06-04,519000.0,2,1.0,830,2820,0.0,0.0,830,0.0,1920,1920,98103,47.68899999999999,-122.34700000000001,1460,3150,100,100,False,9.04318178540672,14.011471640663833,9.04318178540672,27.487152603543638
11602,9406520260,2015-01-28,311000.0,4,2.5,1975,8734,0.0,0.0,1975,0.0,1996,1996,98038,47.363,-122.03399999999999,1975,8538,24,24,False,35.39506465175642,30.205192237267628,30.205192237267628,22.031600313059474
11603,9510900140,2015-04-06,305000.0,4,2.5,1900,7000,0.0,0.0,1420,480.0,1968,1968,98023,47.3092,-122.376,1600,7600,52,52,True,33.34705410756711,35.96734894069123,33.34705410756711,15.94294120060504
11604,7932600140,2014-07-03,395000.0,4,2.75,2640,35070,0.0,0.0,2640,0.0,1963,1963,98058,47.4242,-122.181,2520,34986,57,57,False,23.475693389297682,20.741683906539677,20.741683906539677,9.321185505576196
11605,7864500140,2014-11-07,275000.0,4,1.5,1610,6923,0.0,0.0,1010,600.0,1969,1969,98198,47.3747,-122.306,1320,7684,51,51,True,26.01926748012652,27.357703475881888,26.01926748012652,7.657481867193981
11606,3629960550,2014-08-07,450000.0,3,3.25,1770,1863,0.0,0.0,1430,340.0,2003,2003,98029,47.5478,-122.005,1410,1375,17,17,True,25.638988088838516,16.233144527457558,16.233144527457558,25.10629908468792
11607,2239000016,2014-09-11,324000.0,2,1.0,1070,6000,0.0,0.0,1070,0.0,1955,1955,98133,47.7307,-122.33200000000001,1490,7622,65,65,False,13.635666491140917,16.593661781423506,13.635666491140917,31.990948259267135
11608,1069000070,2015-04-15,2800000.0,5,3.25,4590,12793,0.0,2.0,3590,1000.0,1928,1928,98199,47.6453,-122.41,2920,8609,92,92,True,6.9698960638070275,16.149884134425275,6.9698960638070275,23.84739859337955
11609,1972201550,2014-07-16,565000.0,4,1.0,1540,2452,0.0,0.0,1540,0.0,1906,1906,98103,47.6522,-122.348,1290,3360,114,114,False,5.003450367241126,11.971579585524895,5.003450367241126,23.445782187034798
11613,6072300800,2015-05-05,595000.0,4,1.75,2510,8989,0.0,0.0,1680,830.0,1964,1964,98006,47.5569,-122.17200000000001,2510,8931,56,56,True,13.485071320692207,6.31951483337981,6.31951483337981,15.919296604860252
11614,6817801040,2014-08-21,440000.0,2,1.0,1280,12086,0.0,0.0,850,430.0,1983,1983,98074,47.63399999999999,-122.03299999999999,1280,10452,37,37,True,22.816337750034076,12.830351859454732,12.830351859454732,29.225562570688595
11615,6117500160,2015-03-17,425000.0,3,1.5,1570,12412,0.0,3.0,1570,0.0,1954,1954,98166,47.438,-122.34899999999999,2130,12412,66,66,False,18.921210310636162,22.154394889188126,18.921210310636162,3.6111146391733744
11616,5100401516,2014-09-25,407000.0,2,1.0,740,6380,0.0,0.0,740,0.0,1912,1912,98115,47.6929,-122.318,1800,6380,108,108,False,9.520213827824197,12.69757278986155,9.520213827824197,27.736565054225554
11617,6751100125,2014-08-25,472000.0,3,1.5,1740,9038,0.0,0.0,1740,0.0,1955,1955,98007,47.5897,-122.13600000000001,1390,9770,65,65,False,15.062396132939014,5.3634553813083965,5.3634553813083965,20.45383620952826
11618,2771602420,2014-06-17,472000.0,3,2.5,1180,1262,0.0,0.0,1180,0.0,2010,2010,98119,47.6381,-122.375,1180,2632,10,10,False,4.48100728482008,13.414885366821476,4.48100728482008,22.308897335286733
11619,3585900045,2014-10-22,1250000.0,5,2.75,2960,28300,0.0,3.0,2160,800.0,1959,1959,98177,47.7606,-122.37,2940,23250,61,61,True,17.155320059887032,20.955284236713826,17.155320059887032,35.60283580122469
11620,2492200055,2014-07-08,412000.0,3,1.75,1880,5752,0.0,0.0,940,940.0,1945,1945,98126,47.5354,-122.37799999999999,1110,5201,75,75,True,8.684654930458105,15.689310361097283,8.684654930458105,11.706821465437871
11621,461004730,2015-04-06,717000.0,3,1.0,1150,5000,0.0,0.0,1150,0.0,1959,2015,98117,47.6805,-122.369,1160,5000,61,5,False,8.444008326798999,14.816460289775383,8.444008326798999,26.811356373873583
11623,4338800685,2014-08-19,299999.0,4,2.0,1640,7200,0.0,0.0,820,820.0,1944,1944,98166,47.4791,-122.34700000000001,1640,8200,76,76,True,14.352944602582074,18.256188983413182,14.352944602582074,5.216711355903205
11624,2215901230,2015-05-07,254000.0,3,2.0,1470,7694,0.0,0.0,1470,0.0,1992,1992,98038,47.3539,-122.054,1580,7480,28,28,False,35.26041717092839,30.555762013620573,30.555762013620573,21.12517882741174
11625,2730000270,2015-02-12,178500.0,3,1.0,900,10511,0.0,0.0,900,0.0,1961,1961,98001,47.2883,-122.272,1460,10643,59,59,False,35.84385861490175,36.19004972656109,35.84385861490175,17.395558426307534
11626,2397100560,2014-11-21,800000.0,3,1.75,1510,3600,0.0,0.0,1230,280.0,1910,1910,98119,47.6387,-122.363,1300,3600,110,110,True,3.996813569417671,12.558312947958422,3.996813569417671,22.169327495192466
